function	insect_51_WholeSpecimen	insect_52_WholeSpecimen	insect_53_WholeSpecimen	insect_54_WholeSpecimen	insect_55_WholeSpecimen	insect_56_WholeSpecimen	insect_57_WholeSpecimen	insect_58_WholeSpecimen	insect_59_WholeSpecimen	insect_60_WholeSpecimen	insect_61_WholeSpecimen	insect_62_WholeSpecimen	insect_63_WholeSpecimen	insect_64_WholeSpecimen	insect_65_WholeSpecimen	insect_66_WholeSpecimen	insect_67_WholeSpecimen	insect_68_WholeSpecimen	insect_69_WholeSpecimen	insect_70_WholeSpecimen
OHACYL-COA-DEHYDROG-RXN	25078.96	6391.88	6828.29	16894.1	3804.58	9188.0	8505.75	732.0	3399.02	11457.0	10638.12	7508.78	1644.54	5848.17	17699.11	14107.48	25821.36	1967.33	16416.85	6124.25
OHBUTYRYL-COA-EPIM-RXN	24986.58	6151.0	6290.92	16795.9	3646.58	7082.0	8422.75	0.0	1626.2199999999998	10666.0	10450.72	4485.56	505.28	5807.67	15703.69	12424.83	17515.539999999997	896.3299999999999	10292.0	6036.25
OHMETHYLBILANESYN-RXN	13975.82	4378.44	8757.48	9763.27	11013.46	8318.6	13187.75	32818.0	6373.17	7241.92	11340.14	9469.76	7271.130000000001	3277.33	11107.589999999998	23296.45	48894.16	6112.7	19626.54	3651.35
OHMETPYRKIN-RXN	26757.81	8387.67	13568.59	22320.67	30466.800000000003	26111.2	14180.75	2712.4	31729.33	13970.56	18777.27	32271.14	20906.79	6100.0	29229.03	25252.68	47885.71	33388.14	28280.29	26101.85
OLEATE-HYDRATASE-RXN	843.35	2246.13	1553.9499999999998	1023.3	24181.27	14264.8	135.0	104.4	4396.5	1062.57	2323.21	10154.88	17474.7	156.8	4251.76	436.63	1934.54	2757.54	5966.91	12156.6
OLIGOGALACTURONIDE-LYASE-RXN	0.0	0.0	7.14	0.0	0.0	17.0	163.0	0.0	0.0	0.0	1.43	180.57	7.57	148.0	2.0	0.0	0.0	0.0	0.0	0.0
OMEGA-AMIDASE-RXN	331.29	147.0	375.03	1021.0	4361.9	2280.5	1106.75	103.0	18248.8	446.82	565.6600000000001	3679.09	4501.37	179.07	1266.02	243.57	13117.67	659.55	8406.1	428.25
ORNCARBAMTRANSFER-RXN	14357.02	5311.51	8275.51	9592.44	30268.17	34248.0	4469.75	1509.4	9191.89	7393.530000000001	8761.880000000001	19625.82	16307.11	3161.76	14861.84	9015.92	26538.14	7366.120000000001	20835.24	15419.35
ORNDECARBOX-RXN	12526.79	2793.5	8507.99	8413.5	9025.29	5685.2	4171.75	912.0	1315.36	5406.5	5425.79	4308.84	5105.57	2877.71	8119.75	6797.07	14770.07	755.75	13593.5	3148.75
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	83.38	125.88	531.99	61.0	165.4	2073.0	105.0	59110.0	154.8	70.0	92.8	3544.36	1389.52	83.5	605.0799999999999	63.39	387.69	36.62	218.75	98.0
ORNITHINE-CYCLODEAMINASE-RXN	207.56	2189.5600000000004	2811.96	211.1	1599.6799999999998	2185.8	448.0	325.4	4086.5	1421.57	4331.9	13575.28	4906.93	170.8	5440.570000000001	5401.03	21352.51	4250.070000000001	4372.879999999999	12190.6
ORNITHINE-GLU-AMINOTRANSFERASE-RXN	83.38	125.88	531.99	61.0	165.4	2073.0	105.0	59110.0	154.8	70.0	92.8	3544.36	1389.52	83.5	605.0799999999999	63.39	387.69	36.62	218.75	98.0
ORNITHINE-RACEMASE-RXN	2.0	0.0	545.4	4144.9	679.0	0.0	0.0	0.0	3968.7	287.0	3132.0	48.64	32.0	128.0	2577.1400000000003	1042.0	2191.9	25664.8	834.4300000000001	0.0
ORNMUTST-RXN	4.0	0.0	886.0	8280.0	1342.0	0.0	0.0	0.0	7848.0	574.0	6254.0	15.28	64.0	256.0	5082.0	2066.0	4238.0	51328.0	1668.86	0.0
OROPRIBTRANS-RXN	14690.02	5882.84	5299.969999999999	14004.77	36088.87	21539.0	9934.75	31055.4	29248.300000000003	8350.22	13707.67	23169.57	21074.5	3331.33	18645.76	17014.68	42894.45	32196.84	26022.8	15783.35
OROTATE-REDUCTASE-NADH-RXN	1412.23	2644.01	2719.92	5425.870000000001	23882.75	15834.8	1194.0	442.4	27659.56	2120.39	6011.58	16417.379999999997	16797.68	320.66	9246.15	3426.62	10087.74	30442.01	15202.46	12414.6
OROTPDECARB-RXN	14077.02	5897.84	9124.27	14086.77	26532.78	22770.0	10916.75	31071.4	46119.1	8527.22	13666.38	23833.22	19057.9	3339.33	19191.26	17445.01	42880.45	32333.84	23766.11	15950.35
OXALATE--COA-LIGASE-RXN	0.0	0.0	3.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.55	0.0	0.0	0.0
OXALATE-DECARBOXYLASE-RXN	89.0	274.0	814.21	67.0	75.0	492.0	72.0	33.0	312.0	130.0	1986.0	888.64	401.36	73.0	348.29	1849.07	10815.07	866.64	1335.0	34.0
OXALYL-COA-DECARBOXYLASE-RXN	12441.5	2617.5	885.86	8356.5	9369.29	2990.7	4050.0	3.0	795.7199999999999	5253.5	5119.5	1301.93	4807.5	2706.29	7137.6	5904.5	193.0	265.11	3641.5	2887.5
P-PANTOCYSDECARB-RXN	14077.82	5845.84	8884.800000000001	13952.77	23674.71	21866.0	9898.75	1568.4	29201.300000000003	8323.22	13596.38	22268.82	18394.5	3324.0	18542.76	17212.68	42705.45	32259.84	22666.81	15734.35
P-PANTOCYSLIG-RXN	14147.82	7663.24	9057.12	13966.77	23581.81	36681.8	10107.75	1727.8000000000002	31188.1	9234.19	14590.87	33701.89	24207.11	3324.0	22063.42	17355.190000000002	44816.81	32542.73	28779.2	27867.35
PABASYN-RXN	26819.94	6939.67	13711.69	17167.699999999997	10470.69	11902.2	14879.5	1581.0	41281.28999999999	12423.84	15161.62	13379.97	6987.22	6110.16	18949.35	22492.89	48348.5	7756.2	29361.06	6937.7
PALMITOTRANS-RXN	103.58	110.0	9224.86	16.0	556.5799999999999	1137.0	215.75	471.0	1592.2199999999998	372.0	245.29	1294.99	142.21	5584.0	582.86	906.5	12665.0	446.0	3347.0	261.25
PANTEPADENYLYLTRAN-RXN	14077.02	5880.84	8968.970000000001	14004.77	26081.71	21881.0	9934.75	31055.4	29241.300000000003	8350.22	13612.67	22406.13	18766.39	3339.33	18640.76	17396.12	42880.45	32278.84	23546.63	15783.35
PANTOATE-BETA-ALANINE-LIG-RXN	13708.13	3736.44	7754.98	8679.769999999999	6397.790000000001	6450.2	9686.75	2092.0	21942.17	6718.92	8917.64	8605.83	3996.41	3116.33	10853.39	15716.95	34789.82	5022.7	15623.28	3598.35
PANTOTHENATE-KIN-RXN	14058.02	5957.84	9118.67	14018.27	32449.61	22559.0	9898.75	1681.9	29312.63	8423.55	13667.21	23557.63	20386.36	3348.0	20767.05	17437.09	43522.19	32431.48	28787.78	15734.35
PDXJ-RXN	12630.79	2950.83	5309.23	8539.4	2272.36	5979.2	9640.0	30708.0	17996.91	6270.5	5446.36	5374.68	1597.54	2907.0	9262.61	9048.83	19733.370000000003	924.83	7076.0	3240.5
PENICILLIN-AMIDASE-RXN	46.0	0.0	1359.64	81.4	209.29	975.2	47.0	152.0	1613.72	118.0	529.4300000000001	1839.14	322.93	2815.29	1741.55	21.73	27833.94	713.3	6598.0	0.0
PEPCARBOX-RXN	12564.62	2798.5	5195.54	8391.4	7433.79	4383.2	5232.0	2144.0	17770.11	5793.5	5469.86	3719.53	4013.65	2919.67	8352.78	6589.33	16942.37	708.8299999999999	7091.25	3054.5
PEPCARBOXYKIN-RXN	13406.19	3131.78	6216.19	8569.3	18673.01	19669.0	4171.75	230.0	5138.36	5634.1	6697.81	6744.35	8141.76	2964.3	9635.32	8296.119999999999	16748.42	3942.27	18502.5	3260.35
PEPDEPHOS-RXN	28814.160000000003	8612.0	14514.77	24165.270000000004	29557.250000000004	25420.0	14014.75	1752.4	32398.88	13908.36	20093.24	24620.54	19805.01	6287.05	26219.82	24197.75	48133.41	35201.48	27597.54	18644.85
PEPSYNTH-RXN	13679.97	3084.23	7619.529999999999	13706.68	17062.91	3795.0	4257.75	149.0	8230.93	6233.74	10343.73	4270.69	5114.620000000001	3243.52	12931.39	8224.34	23187.86	30531.55	12159.09	3175.35
PEPTIDE-ASPARTATE-BETA-DIOXYGENASE-RXN	0.0	0.0	61.0	3.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	21.0	0.0	0.0	0.0
PEPTIDYLGLYCINE-MONOOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.33	2.33	20.0	24.33	0.0	0.0
PEPTIDYLPROLYL-ISOMERASE-RXN	106167.15	33609.74	61773.29	89783.25	70771.5	90871.9	61779.25	68052.2	207041.8	56304.08	81550.62	90264.04	55015.97	28193.82	106336.52	103046.81	279621.06	137933.89	120523.74	64117.15
PGLUCISOM-RXN	13986.02	6238.84	8955.080000000002	13945.27	28621.71	21379.0	14471.75	1752.4	27617.550000000003	8619.22	13529.38	22767.82	20441.5	3366.0	17743.51	18391.68	41401.95	31605.56	18482.41	15783.35
PGLUCONDEHYDRAT-RXN	12464.5	2601.5	4768.43	8398.4	1835.29	4069.2	4191.0	1022.0	1047.97	5643.5	5360.36	2027.67	96.64	2851.0	8056.780000000001	6311.5	14665.37	635.5	6719.25	2887.5
PGLYCDEHYDROG-RXN	27350.38	8460.82	9791.16	22518.67	33712.68	54026.5	14282.75	2053.4	28041.82	14149.79	18047.68	25651.64	14523.28	6003.32	29308.47	24283.39	54941.4	30974.45	28456.67	18598.25
PGLYCEROLTRANSI-RXN	541.67	2368.28	414.11	87.5	19545.35	31202.8	314.0	289.4	4470.27	1022.47	1275.14	17254.85	22865.02	276.21000000000004	4778.63	1675.4299999999998	5458.79	1034.82	14026.22	12221.0
PGPPHOSPHA-RXN	13464.37	3296.5	6060.85	8582.07	2517.12	4863.0	9009.0	59368.0	2207.75	6352.32	7889.41	5172.14	2099.4700000000003	3262.78	9893.79	13951.23	46448.33	2326.85	11953.17	3156.5
PHENDEHYD-RXN	12555.7	2875.5	1611.81	8501.5	1805.29	3056.5	4262.0	182.0	1469.72	5442.5	7497.93	2631.64	81.43	2978.96	8206.62	10727.9	25702.08	1320.08	7746.5	2921.5
PHENOL-2-MONOOXYGENASE-RXN	0.0	0.0	112.93	46.9	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.34	4.0	121.5	111.0	291.54	7.0	0.0	0.0
PHENPRODIOLDEHYDROG-RXN	89.0	274.0	561.0	67.0	75.0	161.0	72.0	33.0	329.0	138.0	1979.0	366.0	49.0	103.0	564.33	1761.33	10920.0	890.33	1082.0	34.0
PHENYLALANINE--TRNA-LIGASE-RXN	28154.04	11761.68	17939.74	28009.54	52484.42	43765.2	19869.5	64260.8	58497.4	16700.44	27232.76	44971.04	37694.0	6678.66	37308.12	34795.36	85760.9	64557.68	47347.22	31566.7
PHENYLALANINE-DEHYDROGENASE-RXN	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1012.0	9.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0
PHOSACETYLTRANS-RXN	14119.22	5000.17	12031.2	14820.77	27401.880000000005	18970.2	5503.5	1489.4	27883.0	7712.219999999999	11643.740000000002	20166.68	17683.04	3378.04	17460.59	9416.18	25894.83	31041.64	17733.09	15736.6
PHOSCHOL-RXN	41.0	33.0	4.0	23.0	51.0	15.0	36.0	29636.0	38.0	27.0	11.0	57.0	33.0	26.0	42.0	25.0	37.0	15.0	25.0	49.0
PHOSGLYPHOS-RXN	14077.02	5880.84	8968.970000000001	14004.77	26233.04	21881.0	9934.75	31239.4	29248.300000000003	8350.22	13616.38	22417.82	18841.5	3339.33	18640.76	17397.68	42880.45	32278.84	23702.61	15783.35
PHOSICITDEHASE-RXN	12504.79	2601.5	1076.6	8373.9	1835.29	3218.0	4224.75	149.0	1057.36	5625.5	5327.36	2286.78	118.64	2843.0	8044.76	6020.33	16506.87	586.33	6715.5	3148.75
PHOSMANMUT-RXN	1859.65	3804.53	5333.330000000001	5777.87	26955.25	17227.7	5922.75	32029.4	27422.960000000003	3440.82	10598.95	18030.03	10249.7	744.05	11508.96	11418.16	52200.21000000001	32909.79	13110.75	12842.45
PHOSNACMURPENTATRANS-RXN	14107.02	6055.84	8987.11	14025.77	27471.710000000003	22570.0	14408.75	31239.4	29273.300000000003	8783.22	13635.81	23987.39	19982.07	3463.33	18680.76	19911.68	44130.45	32306.84	23899.41	15920.35
PHOSPHAGLYPSYN-RXN	27299.52	9385.74	14343.21	26536.570000000003	26874.0	38935.5	17388.5	31373.4	17092.58	14223.14	21860.68	23631.960000000003	19849.67	6333.83	28196.38	27526.81	47024.12	58410.23999999999	28171.61	18902.7
PHOSPHASERDECARB-RXN	13930.0	3351.44	7005.450000000001	9682.27	7521.969999999999	7862.2	9733.5	31003.0	21358.47	6705.92	8261.99	9947.75	7306.57	3123.33	11051.39	15771.45	35551.15	3147.7	17153.4	3885.6
PHOSPHASERSYN-RXN	13930.0	3351.44	6578.64	9729.27	5607.79	7087.2	9722.75	31003.0	21150.17	6705.92	8215.99	8899.99	3514.9300000000003	3153.33	10839.68	15620.02	34395.219999999994	3048.34	15710.4	3624.35
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	1035.07	2053.61	3645.1	9370.9	5061.17	586.8	209.0	143.39999999999998	13820.99	1776.9499999999998	9424.36	13242.82	4745.58	574.86	13605.28	2477.16	7778.29	56491.5	3950.21	12179.0
PHOSPHATIDATE-PHOSPHATASE-RXN	12552.79	2671.5	4707.83	8411.5	1874.29	3611.0	4194.0	39.0	1061.86	5330.5	5360.36	1696.53	368.64	2842.0	7985.43	6358.5	14343.0	621.0	6904.25	2887.5
PHOSPHATIDYLINOSITOL-3-PHOSPHATASE-RXN	0.0	316.0	112.0	0.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
PHOSPHOENOLPYRUVATE-MUTASE-RXN	0.0	0.0	96.24	17.9	229.4	12.0	69.0	447.0	9.36	6.82	21.0	54.64	6.36	1.36	469.95	167.06	3839.61	204.41	5.5	0.0
PHOSPHOGLUCMUT-RXN	14268.820000000002	7797.64	10045.8	15078.14	34515.740000000005	35543.8	10468.75	1682.8000000000002	30536.5	9228.62	16872.21	33556.05	22982.5	3571.13	22277.28	18094.31	55218.84	33345.95	20791.24	27813.95
PHOSPHOKETOLASE-RXN	40.29	526.0	173.82999999999998	0.0	13625.0	14107.2	3.0	1075.0	359.14	44.17	52.0	1905.69	9484.0	8.0	239.77	57.0	40.0	0.0	2430.0	0.0
PHOSPHOLIPASE-A1-RXN	12481.79	2618.5	1126.73	8373.4	1867.69	4419.0	5194.0	16.0	17147.91	5716.5	5109.36	3402.93	416.64	2873.0	7414.68	5868.5	587.37	196.5	3505.75	3054.5
PHOSPHOLIPASE-A2-RXN	12481.79	2618.5	1126.73	8373.4	1867.69	4419.0	5194.0	16.0	17147.91	5716.5	5109.36	3402.93	416.64	2873.0	7414.68	5868.5	587.37	196.5	3505.75	3054.5
PHOSPHOLIPASE-C-RXN	278.49	274.4	2870.27	5187.6	38.57	2024.4	0.0	2193.0	7740.459999999999	629.42	4961.05	682.75	64.67999999999999	419.5	3258.5	1444.77	2735.31	30215.52	1049.46	46.6
PHOSPHOMEVALONATE-KINASE-RXN	59.0	2054.4	201.99	4.0	9080.1	14783.8	212.0	157.39999999999998	2260.13	823.3	994.93	12941.02	13358.76	4.0	3533.37	122.34	2225.96	273.14	3891.04	12133.0
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN	12471.5	2776.5	1023.83	8402.9	2159.69	3543.5	8499.75	0.0	684.22	5702.67	5475.5	3756.900000000001	1881.06	2730.29	7484.79	11367.4	4229.27	328.97	4779.3	3285.75
PHOSPHORIBULOKINASE-RXN	24963.58	5203.0	9140.0	16713.0	3622.58	7224.0	8298.0	149.0	1069.72	10507.0	10200.72	3206.5600000000004	181.28	5708.0	14118.86	12624.0	437.0	547.0	6862.0	5775.0
PHTHALATE-45-DIOXYGENASE-RXN	0.0	0.0	77.2	2.8	0.0	0.0	23.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	440.33	161.32999999999998	3652.4	172.32999999999998	0.0	0.0
PMPOXI-RXN	12586.08	3091.83	5267.06	8441.4	2215.96	5553.2	5265.0	30708.0	17710.05	5830.5	5382.36	4203.54	522.54	2941.67	8772.11	6512.83	18518.37	848.8299999999999	6866.5	3103.5
PNKIN-RXN	27715.39	8423.619999999999	9831.95	19086.4	24956.07	38330.3	8580.75	669.4	12368.5	12674.81	16560.239999999998	26431.64	17767.550000000003	6046.99	22797.43	21273.33	24036.16	9399.69	28491.64	25821.45
PNP-RXN	28099.66	10093.74	15669.78	28350.67	27278.67	39588.6	9830.75	633.8	39744.63	14640.33	22603.340000000004	35752.97	22424.79	6588.05	31724.89	17852.92	41622.48	61703.79	29595.68	30629.85
PNPOXI-RXN	12586.08	3091.83	5267.06	8441.4	2215.96	5553.2	5265.0	30708.0	17710.05	5830.5	5382.36	4203.54	522.54	2941.67	8772.11	6512.83	18518.37	848.8299999999999	6866.5	3103.5
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	13877.5	3848.56	9662.48	13959.669999999998	14705.18	6008.2	9722.75	30964.0	26726.87	7467.92	13240.24	7336.02	4502.16	3380.83	14315.0	15767.46	38591.99	33307.63	13928.2	3585.35
POLYPHOSPHATE-KINASE-RXN	13022.79	3674.83	7396.960000000001	8888.97	24331.54	7369.2	8831.75	2740.0	4223.02	7467.32	8231.59	11082.6	10211.04	3130.37	12547.65	16036.73	38235.82	3643.97	19000.1	3410.75
PORPHOBILSYNTH-RXN	13900.82	3819.44	7854.48	9629.77	11427.71	7097.2	8740.75	30866.0	5907.17	6678.92	9101.64	8036.76	6223.63	3204.33	10562.89	15968.45	35007.49	5167.7	16667.010000000002	3480.35
PPENTOMUT-RXN	13740.02	4922.51	6709.580000000001	9410.2	20666.21	19355.8	4358.0	275.4	6977.25	6504.22	7673.34	17237.06	15779.43	3031.66	12048.56	8569.849999999999	5554.54	3964.01	15688.68	15132.1
PPGPPSYN-RXN	12634.79	3493.5	6259.92	8636.9	2226.69	4469.0	9686.75	371.0	18409.61	6419.5	7614.36	5065.030000000001	1562.71	2992.67	9684.51	14004.83	32361.71	1833.83	8503.75	3486.75
PPPGPPHYDRO-RXN	25905.56	6945.66	12417.42	17901.07	33946.25	11517.4	13844.75	2349.0	23256.77	12069.82	14295.2	12228.04	18507.04	6022.7	18006.100000000002	22379.230000000003	36307.56	5307.47	23084.61	6485.25
PRAISOM-RXN	13854.26	3911.87	7714.02	9813.14	9895.740000000002	39322.2	10655.5	1975.0	42027.79	7150.92	6608.52	16843.550000000003	8671.4	5845.29	13777.18	14344.59	40603.25	4008.44	31387.0	4145.6
PREPHENATEDEHYDRAT-RXN	14111.65	5578.4400000000005	6874.910000000001	9606.47	18852.14	21858.5	10003.5	1703.4	22757.91	7868.29	9192.29	22315.14	10830.5	3090.53	16144.14	16117.98	36980.78	3155.44	19534.85	15969.0
PREPHENATEDEHYDROG-RXN	13789.16	5058.84	5993.59	9520.27	16658.14	20724.0	5451.75	1535.4	22363.47	7310.889999999999	7038.09	17691.120000000003	8942.21	3011.33	13714.740000000002	8705.279999999999	21473.29	2240.7	17928.649999999998	15537.35
PRIBFAICARPISOM-RXN	13978.53	3868.71	10445.1	9608.97	14374.29	22013.4	9709.5	2683.0	21368.47	7110.32	8225.84	9482.21	5375.64	3074.53	11244.72	16407.48	47466.35999999999	3137.3	18979.52	3836.0
PROGESTERONE-5-ALPHA-REDUCTASE-RXN	0.0	1747.4	0.0	0.0	329.0	34.8	129.0	80.4	1644.8	800.8	914.2	3184.0	2752.8	0.0	922.2	0.0	0.0	0.0	1340.8	4741.0
PROLINE--TRNA-LIGASE-RXN	14147.4	5982.719999999999	9137.18	14035.27	27988.71	36053.0	10014.75	31278.4	31284.800000000003	8421.22	13792.63	30289.75	20634.75	3370.83	21840.67	18970.5	44749.69	33027.74	25930.21	23263.35
PROLINE-RACEMASE-RXN	6.0	128.0	1682.42	4149.5	27.0	12.0	0.0	149.0	5462.5	409.0	4043.25	225.28	33.32	205.0	2764.6	1100.64	2499.6800000000003	27826.28	1237.76	23.0
PROPANEDIOL-DEHYDRATASE-RXN	780.0	477.0	3258.0	2940.0	7922.0	6.0	0.0	0.0	6992.0	648.0	2894.29	868.38	5875.71	428.13	654.69	630.0	250.8	6899.4	1609.09	69.0
PROPANOATECOA-LIGASE-RXN	5.0	15.0	48.0	909.0	16.43	375.0	0.0	0.0	570.0	110.0	185.0	143.0	455.0	41.0	10.0	148.0	28.0	185.0	228.4	0.0
PROPCOASYN-RXN	1421.59	3398.82	3456.2000000000003	3473.2	11566.6	2533.8	164.0	307.4	10510.28	1928.26	3766.16	12572.51	5651.4400000000005	507.09	9072.52	3927.71	25310.01	6493.92	22486.09	12335.0
PROPIONATE--COA-LIGASE-RXN	0.0	0.0	163.43	44.9	105.0	4.0	53.0	149.0	0.0	313.0	43.43	696.42	132.57	47.38	421.93	0.0	1604.2	139.0	1.0	0.0
PROPIONATE-COA-TRANSFERASE-RXN	573.0	59.0	324.62	1963.8	483.0	80.0	64.0	361.0	1390.12	233.64	436.26	523.9300000000001	296.54	154.43	2395.46	319.0	638.5	611.4	302.6	0.0
PROPIONLACT-RXN	573.0	59.0	324.62	1963.8	483.0	80.0	64.0	361.0	1390.12	233.64	436.26	523.9300000000001	296.54	154.43	2395.46	319.0	638.5	611.4	302.6	0.0
PROPIONYL-COA-CARBOXY-RXN	12548.88	5339.71	3327.01	12724.7	3074.43	6335.5	4178.0	59123.0	6120.32	6026.5	9068.5	3949.45	1482.61	3154.14	10917.9	7298.58	6012.97	28304.63	9244.48	3008.5
PROTEIN-TYROSINE-PHOSPHATASE-RXN	27555.93	15362.81	10518.920000000002	21649.6	72505.86	60109.100000000006	16549.25	3150.6000000000004	70822.87999999999	16957.72	21740.44	59663.88	55656.630000000005	6242.93	33889.49	22499.22	52780.15	33853.6	50459.880000000005	48573.95
PROTOCATECHUATE-34-DIOXYGENASE-RXN	41.0	33.0	609.4399999999999	77.0	51.0	199.0	210.0	29785.0	72.0	43.0	51.86	1938.14	84.48	342.0	930.0	35.0	2564.0	215.0	185.0	49.0
PROTOCATECHUATE-45-DIOXYGENASE-RXN	178.0	548.0	814.2	137.8	150.0	276.0	208.0	215.0	643.5	260.0	3952.0	251.0	52.0	200.0	832.5	3525.0	22225.4	1761.0	2004.0	68.0
PROTOHEMEFERROCHELAT-RXN	12826.17	5712.780000000001	10324.59	8646.9	4935.89	8064.0	9931.75	31015.4	23778.21	7448.3	8765.36	18975.72	10793.23	3088.17	14268.39	17484.22	36309.73	3192.34	17262.3	15844.75
PROTOPORGENOXI-RXN	115.76	477.76	390.64	59.0	230.4	2251.0	0.0	139.0	1894.0	287.0	160.4	4349.27	1829.29	71.67	941.58	1572.14	2442.57	717.63	10802.5	88.0
PRPPAMIDOTRANS-RXN	14135.55	5897.84	9878.11	14166.27	26940.090000000004	22898.0	10916.75	31081.4	46324.27	8560.89	13872.34	24245.57	17412.79	3339.33	19549.28	17462.28	42455.98	32345.84	26906.31	15950.35
PRPPSYN-RXN	15014.05	6193.17	9229.84	15822.77	40115.46	36145.0	9937.75	31332.4	30757.660000000003	8601.21	14290.38	25351.980000000003	30616.840000000004	3426.69	19005.6	17833.68	43075.23	32648.95	29770.74	15783.35
PRTRANS-RXN	25557.29	6315.61	11192.84	17055.27	10788.41	24642.2	13830.75	1676.0	20885.83	12163.42	13061.89	10834.37	5396.639999999999	5777.62	17792.8	22114.45	34711.26	3128.9000000000005	20423.9	6462.85
PSERPHOSPHA-RXN	26211.55	6526.76	14094.44	21325.4	8583.1	10203.2	9434.25	1470.0	30955.19	12172.64	16871.12	11522.740000000002	4356.2300000000005	6171.77	23893.8	17541.9	54157.14	34565.51	32247.57	6950.75
PSERTRANSAM-RXN	13579.53	3892.38	6753.200000000001	8692.9	16938.44	20322.2	9701.75	1609.0	20838.77	7000.32	8136.86	8613.49	6868.74	3025.53	11180.73	15840.81	47355.66	2756.92	23220.92	3574.75
PSERTRANSAMPYR-RXN	13579.53	3892.38	6753.200000000001	8692.9	16938.44	20322.2	9701.75	1609.0	20838.77	7000.32	8136.86	8613.49	6868.74	3025.53	11180.73	15840.81	47355.66	2756.92	23220.92	3574.75
PSEUDOURIDINE-KINASE-RXN	314.23	708.6099999999999	5870.38	1854.8	2825.23	1172.0	0.0	63.0	4560.2	437.6	2086.31	2811.1	3678.5	259.3	487.27	1073.05	2038.21	4747.63	299.11	46.6
PTAALT-RXN	0.0	16.0	0.0	0.0	2514.0	0.0	0.0	0.0	131.0	0.0	15.43	131.42000000000002	1958.57	3.71	1.43	0.0	0.0	0.0	160.0	0.0
PURINE-NUCLEOSIDASE-RXN	25305.65	6393.09	5057.279999999999	17810.5	25005.44	9052.4	8278.0	2010.0	4969.66	10903.17	13763.81	7984.73	19036.74	8422.249999999998	15657.66	16950.42	15334.5	3698.08	16913.91	5832.0
PUTRESCINE-CARBAMOYLTRANSFERASE-RXN	0.0	0.0	218.83	15.0	786.0	135.0	43.75	79.0	44.5	8.0	6.0	1038.0	167.0	30.0	205.0	27.5	98.0	4.0	184.0	261.25
PUTRESCINE-OXIDASE-RXN	0.0	0.0	39.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1012.0	9.0	4.0	6.0	0.0	47.0	0.0	0.0	0.0
PYFLAVOXRE-RXN	3036.84	2105.46	8172.880000000001	6666.27	17439.81	15282.5	1325.0	374.4	29178.120000000003	2209.21	7421.44	15347.51	9160.08	645.23	11708.31	3259.13	21915.77	33195.94	13940.49	12349.6
PYRAMKIN-RXN	27715.39	8423.619999999999	9831.95	19086.4	24956.07	38330.3	8580.75	669.4	12368.5	12674.81	16560.239999999998	26431.64	17767.550000000003	6046.99	22797.43	21273.33	24036.16	9399.69	28491.64	25821.45
PYRAZIN-RXN	12695.26	6782.06	4883.889999999999	8804.7	7194.92	19206.1	4843.0	946.8	8849.32	7897.27	9638.33	27083.67	13381.77	3180.63	18520.52	14642.77	27437.23	3717.95	17016.77	27363.5
PYRIDOXINE-4-DEHYDROGENASE-RXN	80.58	948.0	341.97	6.0	168.0	943.6	128.0	2846.0	20.28	84.0	9.86	312.0	56.14	210.67	46.23	20.0	0.0	0.0	22.0	0.0
PYRIDOXKIN-RXN	27715.39	8423.619999999999	9831.95	19086.4	24956.07	38330.3	8580.75	669.4	12368.5	12674.81	16560.239999999998	26431.64	17767.550000000003	6046.99	22797.43	21273.33	24036.16	9399.69	28491.64	25821.45
PYRIMSYN1-RXN	13719.58	3632.56	7870.76	12850.27	15804.54	6268.2	8704.75	1094.0	9038.17	6845.92	11849.74	6536.820000000001	4558.07	3263.83	12904.89	16698.7	34821.49	30301.47	18553.61	3431.35
PYRIMSYN3-RXN	26757.81	8387.67	13568.59	22320.67	30466.800000000003	26111.2	14180.75	2712.4	31729.33	13970.56	18777.27	32271.14	20906.79	6100.0	29229.03	25252.68	47885.71	33388.14	28280.29	26101.85
PYROGLUTAMYL-PEPTIDASE-I-RXN	909.56	1923.61	2084.4700000000003	5200.4	5685.17	15466.3	273.0	117.4	8487.27	1454.3	5401.139999999999	13038.02	8564.52	274.5	7583.33	1534.2199999999998	6504.889999999999	29170.9	8095.03	12159.0
